-0.609094 -1.14701 -1.14894 -1.28107 -1.3235 -0.857999 0 -0.489753 -0.839451 -0.266539 -0.433966 -0.630402 -0.323823 -0.234897 -0.129532 -0.336018 -0.247627 -0.146775 -0.427587 -0.611073 -0.633535 -0.695702 -0.750123 -0.667899 -0.130135 -0.178197 -0.234928 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.13055 -1.38441 -1.21827 -1.31999 -0.905108 -1.00852 -0.827539 -0.895715 -0.925243 -0.999341 -0.835104 -0.885503 -1.10014 -1.28266 -1.1303 -1.29253 -1.08204 -1.33179 -1.04899 -1.27194 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609072 -1.13729 -1.13822 -1.23732 -1.30657 -0.857872 0 -0.489753 -0.839451 -0.266683 -0.433907 -0.630182 -0.413712 -0.244997 -0.0902206 -0.425086 -0.256869 -0.108186 -0.479327 -0.55947 -0.595828 -0.664934 -0.692959 -0.598563 -0.131025 -0.178832 -0.23519 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.11126 -1.38409 -1.1611 -1.27947 -0.906253 -1.00852 -0.824443 -0.894834 -0.925779 -0.999341 -0.833581 -0.885011 -1.09869 -1.28266 -1.10693 -1.27076 -1.09207 -1.33179 -1.01968 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609072 -1.13819 -1.13774 -1.17325 -1.24879 -0.857784 0 -0.489753 -0.839451 -0.266763 -0.433763 -0.630037 -0.462512 -0.228005 -0.0613154 -0.473762 -0.240383 -0.0803547 -0.540841 -0.544228 -0.590393 -0.620365 -0.626939 -0.557601 -0.131881 -0.179466 -0.235465 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.0951 -1.38409 -1.1243 -1.27947 -0.907622 -1.00852 -0.821931 -0.894202 -0.92649 -0.999341 -0.832512 -0.88474 -1.08601 -1.28266 -1.07107 -1.21224 -1.09043 -1.33179 -1.00815 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609123 -1.16136 -1.16115 -1.16231 -1.28417 -0.857742 0 -0.489753 -0.839451 -0.266763 -0.433486 -0.629948 -0.461978 -0.18228 -0.0388471 -0.47475 -0.195883 -0.0596292 -0.601069 -0.567183 -0.590035 -0.611819 -0.594105 -0.510619 -0.132654 -0.180063 -0.235749 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.08518 -1.38409 -1.0985 -1.27947 -0.90913 -1.00852 -0.819661 -0.893625 -0.927325 -0.999341 -0.831672 -0.884542 -1.07331 -1.28266 -1.04317 -1.21219 -1.09478 -1.33179 -1.00151 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609195 -1.19859 -1.1981 -1.24064 -1.34699 -0.857734 0 -0.489753 -0.839451 -0.266635 -0.433064 -0.629868 -0.394935 -0.10474 -0.0117539 -0.409917 -0.120404 -0.0345583 -0.597719 -0.54469 -0.573296 -0.474492 -0.488943 -0.423471 -0.133311 -0.180604 -0.236039 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.08248 -1.38409 -1.07492 -1.27947 -0.910704 -1.00852 -0.817626 -0.893146 -0.92824 -0.999341 -0.831029 -0.88443 -1.07446 -1.28266 -1.0404 -1.21219 -1.10809 -1.33179 -1.00508 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609262 -1.23797 -1.23813 -1.3174 -1.34783 -0.857763 0 -0.489753 -0.839451 -0.26634 -0.432591 -0.629767 -0.242939 0.00896715 0.0288431 -0.258604 -0.00880214 0.00542867 -0.534162 -0.471611 -0.533219 -0.307392 -0.317935 -0.333097 -0.133804 -0.181084 -0.236337 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.08596 -1.38409 -1.05364 -1.27947 -0.912267 -1.00852 -0.815823 -0.892765 -0.929199 -0.999341 -0.830566 -0.884397 -1.08662 -1.28266 -1.04914 -1.21219 -1.11986 -1.33179 -1.02144 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609295 -1.25787 -1.26141 -1.29004 -1.31635 -0.857796 0 -0.489753 -0.839451 -0.265854 -0.432145 -0.629707 -0.0101587 0.152684 0.0461332 -0.0223852 0.136241 0.0251083 -0.389394 -0.403623 -0.479906 -0.159263 -0.204398 -0.267024 -0.134137 -0.181511 -0.236858 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.09181 -1.38409 -1.03395 -1.27916 -0.913766 -1.00852 -0.814655 -0.892765 -0.930179 -0.999341 -0.830269 -0.884397 -1.09361 -1.28266 -1.04765 -1.21219 -1.12603 -1.33179 -1.03177 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609237 -1.22114 -1.22468 -1.28357 -1.32234 -0.857849 0 -0.489753 -0.839451 -0.265212 -0.43179 -0.629685 0.258198 0.284938 0.052021 0.250333 0.270969 0.0334932 -0.198987 -0.32853 -0.430538 0.0241093 -0.0828801 -0.206441 -0.1343 -0.181887 -0.237371 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.09216 -1.38409 -1.01745 -1.27916 -0.915154 -1.00852 -0.81408 -0.892765 -0.93116 -0.999341 -0.830141 -0.884397 -1.09899 -1.28266 -1.03451 -1.21219 -1.13226 -1.33179 -1.03008 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609078 -1.14099 -1.14006 -1.2677 -1.30875 -0.857932 0 -0.489753 -0.839451 -0.264437 -0.431601 -0.629733 0.503845 0.358239 0.021414 0.49813 0.341971 0.00308588 0.00944556 -0.221336 -0.384851 0.228218 0.0485517 -0.162426 -0.134259 -0.182201 -0.237853 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.08246 -1.38409 -1.00732 -1.27916 -0.916382 -1.00852 -0.81405 -0.892765 -0.932125 -0.999341 -0.83018 -0.884397 -1.10185 -1.28266 -1.02137 -1.21219 -1.13621 -1.33179 -1.03456 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.608925 -1.07741 -1.08021 -1.2488 -1.23908 -0.857988 0 -0.489753 -0.839451 -0.26361 -0.431548 -0.629845 0.686527 0.375067 -0.0417933 0.682182 0.354991 -0.0600227 0.212167 -0.124583 -0.344435 0.376282 0.183807 -0.127089 -0.134078 -0.182472 -0.238284 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.06618 -1.3257 -1.00456 -1.27916 -0.917432 -1.00852 -0.814486 -0.892765 -0.933066 -0.999341 -0.830364 -0.884397 -1.10224 -1.28266 -1.02256 -1.21219 -1.13183 -1.33179 -1.04826 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.60876 -1.02118 -1.02873 -1.24091 -1.22809 -0.858 0 -0.489753 -0.839451 -0.262985 -0.431576 -0.63001 0.776974 0.359132 -0.122955 0.775342 0.339892 -0.139367 0.357385 -0.0802158 -0.334236 0.483577 0.263737 -0.109704 -0.133889 -0.182741 -0.238662 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.0451 -1.27086 -1.00812 -1.27916 -0.918328 -1.00852 -0.815305 -0.892765 -0.933984 -0.999341 -0.830665 -0.884397 -1.10171 -1.28266 -1.03515 -1.21219 -1.12668 -1.33179 -1.06038 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.6085 -0.95161 -0.959072 -1.12975 -1.15786 -0.858015 0 -0.489753 -0.839451 -0.262796 -0.431731 -0.630231 0.743243 0.302384 -0.216536 0.742276 0.286169 -0.230393 0.320019 -0.0865906 -0.345972 0.468888 0.277915 -0.107175 -0.13378 -0.183026 -0.238989 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -1.01842 -1.20301 -1.01409 -1.27916 -0.919112 -1.00852 -0.816431 -0.892765 -0.934888 -0.999341 -0.831191 -0.884397 -1.08947 -1.26393 -1.04238 -1.21219 -1.11472 -1.31178 -1.06673 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.608188 -0.883795 -0.895847 -1.07769 -1.1058 -0.857995 0 -0.489753 -0.839451 -0.263127 -0.432085 -0.630532 0.577985 0.187334 -0.32326 0.575733 0.174023 -0.333907 0.158437 -0.110064 -0.359105 0.341008 0.23859 -0.0867383 -0.133831 -0.183332 -0.239268 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.987052 -1.13687 -1.01445 -1.27916 -0.919842 -1.00852 -0.817777 -0.892765 -0.935784 -0.999341 -0.83189 -0.884397 -1.07304 -1.21481 -1.04795 -1.21219 -1.09865 -1.2601 -1.07315 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.607708 -0.804768 -0.816283 -1.09495 -1.13037 -0.85794 0 -0.489753 -0.839451 -0.264029 -0.432681 -0.630966 0.30256 0.00903939 -0.450363 0.297327 -0.00162643 -0.456911 0.018804 -0.114924 -0.33526 0.244561 0.200356 -0.0521044 -0.134121 -0.183663 -0.239507 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.950483 -1.0598 -1.00455 -1.27916 -0.920584 -1.00852 -0.81926 -0.892765 -0.936678 -0.999341 -0.832711 -0.884397 -1.05965 -1.21481 -1.05092 -1.21219 -1.08625 -1.2601 -1.07722 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.607243 -0.745309 -0.754057 -1.07887 -1.08091 -0.857931 0 -0.489753 -0.839451 -0.265432 -0.433538 -0.63157 -0.0372569 -0.221637 -0.603907 -0.0475207 -0.228962 -0.608341 -0.10587 -0.130668 -0.288957 0.222705 0.132941 -0.0247214 -0.134679 -0.184 -0.239693 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.911192 -1.00181 -0.987929 -1.22167 -0.921402 -1.00852 -0.820808 -0.892765 -0.937572 -0.999341 -0.83361 -0.884397 -1.04583 -1.21481 -1.05131 -1.21219 -1.07033 -1.2354 -1.07271 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.607252 -0.745668 -0.756429 -1.05184 -0.987763 -0.857995 0 -0.489753 -0.839451 -0.267004 -0.434541 -0.632249 -0.381305 -0.487843 -0.764623 -0.395197 -0.49198 -0.767173 -0.285033 -0.217906 -0.290595 0.106644 -0.0207871 -0.0545129 -0.135438 -0.184307 -0.239808 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.874955 -1.00181 -0.966399 -1.16768 -0.922335 -1.00852 -0.822346 -0.892765 -0.938459 -0.999341 -0.834553 -0.884397 -1.03066 -1.19042 -1.05077 -1.21219 -1.04748 -1.14296 -1.0674 -1.24353 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.607622 -0.792388 -0.804479 -1.10401 -1.05626 -0.858104 0 -0.489753 -0.839451 -0.268352 -0.435479 -0.632845 -0.683504 -0.762462 -0.908944 -0.696811 -0.765139 -0.907423 -0.427765 -0.314846 -0.333458 -0.0594927 -0.15787 -0.139136 -0.136277 -0.184553 -0.239847 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.845513 -1.00181 -0.939159 -1.10088 -0.923387 -1.00852 -0.82382 -0.892765 -0.93933 -0.999341 -0.835516 -0.884397 -1.0211 -1.19042 -1.0381 -1.19312 -1.0321 -1.14296 -1.05509 -1.22357 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.60805 -0.859534 -0.869551 -1.13686 -1.10514 -0.858284 0 -0.489753 -0.839451 -0.269288 -0.436217 -0.633302 -0.92787 -1.00474 -1.03381 -0.941216 -1.00661 -1.02843 -0.376022 -0.35185 -0.362473 -0.115082 -0.204345 -0.208599 -0.13707 -0.184723 -0.239802 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.823868 -1.00181 -0.907139 -1.03577 -0.924536 -1.00852 -0.825185 -0.892765 -0.94017 -0.999341 -0.83648 -0.884397 -1.01496 -1.19042 -1.02109 -1.14308 -1.02179 -1.14296 -1.03854 -1.17204 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.608445 -0.93741 -0.948898 -1.07871 -1.03287 -0.858483 0 -0.489753 -0.839451 -0.26974 -0.436711 -0.63363 -1.09597 -1.18167 -1.14217 -1.11229 -1.17932 -1.13287 -0.284838 -0.342644 -0.384599 -0.169392 -0.214439 -0.277742 -0.137656 -0.184799 -0.239663 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.810093 -1.00181 -0.869804 -0.959894 -0.925729 -1.00852 -0.826393 -0.892765 -0.940966 -0.999341 -0.837429 -0.884397 -1.00458 -1.19042 -1.00722 -1.14308 -1.00652 -1.14296 -1.02577 -1.17204 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.608652 -0.988953 -1.00185 -1.07545 -0.929514 -0.858701 0 -0.489753 -0.839451 -0.269668 -0.437013 -0.633876 -1.15902 -1.29957 -1.24323 -1.16802 -1.29181 -1.22829 -0.284646 -0.311844 -0.418283 -0.406257 -0.281047 -0.382158 -0.137902 -0.184742 -0.239435 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.801316 -1.00181 -0.829689 -0.902806 -0.926892 -1.00852 -0.827426 -0.892765 -0.941698 -0.999341 -0.838353 -0.884397 -0.994631 -1.19042 -0.992918 -1.14308 -0.984415 -1.08514 -1.00938 -1.14741 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.608684 -1.00065 -1.00654 -1.12524 -0.972835 -0.858975 0 -0.489753 -0.839451 -0.269266 -0.437213 -0.634111 -1.16958 -1.38045 -1.35657 -1.17047 -1.37023 -1.33891 -0.307516 -0.297296 -0.471032 -0.689853 -0.382705 -0.517253 -0.137732 -0.184512 -0.239135 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.794003 -1.00181 -0.792693 -0.902806 -0.927946 -1.00852 -0.828307 -0.892765 -0.942345 -0.999341 -0.839256 -0.884397 -0.989064 -1.19042 -0.977211 -1.11824 -0.966922 -1.08514 -0.985851 -1.05521 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.608786 -1.03255 -1.03209 -1.10879 -1.02097 -0.859245 0 -0.489753 -0.839451 -0.26883 -0.437322 -0.634335 -1.17727 -1.42491 -1.47083 -1.18437 -1.41425 -1.452 -0.269439 -0.328857 -0.527143 -0.76376 -0.515324 -0.628808 -0.137125 -0.184093 -0.238772 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.789513 -1.00181 -0.762633 -0.902806 -0.92882 -1.00852 -0.829078 -0.892765 -0.942881 -0.999341 -0.840145 -0.884397 -0.98265 -1.19042 -0.96732 -1.11824 -0.95395 -1.08514 -0.970013 -1.05521 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609026 -1.1173 -1.12005 -1.04084 -1.07214 -0.859455 0 -0.489753 -0.839451 -0.26839 -0.437289 -0.634497 -1.13 -1.42322 -1.56005 -1.14423 -1.41293 -1.54046 -0.281719 -0.371395 -0.591022 -0.718512 -0.609371 -0.716627 -0.136192 -0.183505 -0.238375 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.791394 -1.00181 -0.740535 -0.902806 -0.929469 -1.00852 -0.829795 -0.892765 -0.943291 -0.999341 -0.841025 -0.884397 -0.971835 -1.18003 -0.960961 -1.11824 -0.945295 -1.08514 -0.959401 -1.05521 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609202 -1.19999 -1.20615 -1.01404 -1.09924 -0.859572 0 -0.489753 -0.839451 -0.26791 -0.437097 -0.634569 -0.990935 -1.37191 -1.60377 -0.998394 -1.36108 -1.58367 -0.27159 -0.42959 -0.672926 -0.539414 -0.670068 -0.794986 -0.135095 -0.182763 -0.237974 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.798941 -1.00181 -0.726471 -0.902806 -0.929883 -1.00852 -0.830525 -0.892765 -0.943561 -0.999341 -0.841904 -0.884397 -0.959822 -1.15474 -0.950211 -1.11824 -0.938965 -1.08514 -0.943677 -1.05521 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609246 -1.22919 -1.22685 -1.05894 -1.12435 -0.85958 0 -0.489753 -0.839451 -0.267516 -0.436752 -0.634549 -0.828704 -1.28652 -1.59412 -0.836221 -1.27418 -1.57257 -0.123888 -0.489853 -0.742743 -0.26215 -0.710919 -0.858051 -0.133879 -0.181919 -0.237563 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.808037 -1.00181 -0.717511 -0.902806 -0.930063 -1.00852 -0.83133 -0.892765 -0.943688 -0.999341 -0.842782 -0.884397 -0.95148 -1.15474 -0.939916 -1.11824 -0.934632 -1.08514 -0.92092 -0.997555 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
-0.609297 -1.26231 -1.25838 -1.15287 -1.17146 -0.859515 0 -0.489753 -0.839451 -0.267173 -0.436292 -0.634451 -0.655435 -1.19312 -1.54292 -0.67143 -1.18398 -1.52316 0.0442206 -0.519646 -0.784103 0.0664773 -0.721872 -0.888421 -0.132639 -0.181063 -0.237123 -0.252132 -0.335344 -0.411942 -4.9438e-18 -1.76789e-18 1.04814e-17 -0.689162 -0.819829 -0.978462 -0.818813 -1.00181 -0.710044 -0.902806 -0.930024 -1.00852 -0.832247 -0.892765 -0.943683 -0.999341 -0.843655 -0.884397 -0.949671 -1.15474 -0.934154 -1.11824 -0.933519 -1.08514 -0.902909 -0.997555 -0.512367 -0.601729 -0.473264 -0.554655 -0.364082 -0.502066 -0.634004 
